customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
10638-PAIW,Male,0,No,No,49,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,69.37,3435.88,No
10639-RAVM,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),106.93,4577.40,Yes
10640-DTNI,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.24,228.43,No
10641-LXBL,Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,5484.04,Yes
10642-GURY,Female,1,No,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),91.54,6556.85,No
10643-GUJB,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,100.59,5988.31,No
10644-DEVV,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,66.02,1206.33,No
10645-GZYE,Female,0,No,No,14,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,64.81,906.80,No
10646-ZLEW,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.07,2639.59,No
10647-FOMU,Female,0,Yes,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.71,48.09,No
10648-FHPN,Female,0,Yes,Yes,40,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),68.9,2724.61,No
10649-HFKX,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.3,3569.61,Yes
10650-TCRX,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),100.06,3793.84,No
10651-NKXJ,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,80.7,5883.84,No
10652-KXEA,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,108.19,5099.30,Yes
10653-OUJU,Female,0,No,No,31,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,60.2,1905.45,No
10654-WFRF,Female,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.47,1200.51,No
10655-QIJJ,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,77.07,2061.96,Yes
10656-PHDE,Female,1,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,51.23,2793.41,No
10657-PFNM,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.4,1949.57,No
10658-APEU,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.96,2009.33,Yes
10659-WRMQ,Male,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,677.42,No
10660-CGLD,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.96,2795.60,Yes
10661-EEJV,Male,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.39,582.76,Yes
10662-QNQO,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.83,2363.29,Yes
10663-NZWA,Female,0,No,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.79,1719.84,No
10664-IVZZ,Female,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,100.03,6383.82,No
10665-LFQL,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,74.76,3318.07,Yes
10666-QRIY,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,53.98,1157.02,Yes
10667-HTIL,Male,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,87.65,2425.52,Yes
10668-LOQJ,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.16,1734.73,Yes
10669-YNVM,Male,0,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.93,298.81,Yes
10670-DAYN,Male,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.68,19.17,No
10671-OASP,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.65,1182.17,No
10672-EINZ,Female,0,No,No,54,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,62.64,3446.04,No
10673-DXCN,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.97,1356.74,No
10674-WVGP,Female,0,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.06,4543.69,No
10675-MOXV,Male,1,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.62,1240.05,Yes
10676-AEUN,Male,0,Yes,No,20,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,61.49,1221.02,Yes
10677-ZHZU,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,89.0,1712.03,Yes
10678-DXOQ,Female,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),61.74,611.33,Yes
10679-VKDP,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.12,3429.31,No
10680-NQWF,Female,0,No,Yes,4,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.4,284.17,No
10681-GUBL,Male,1,No,No,30,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,66.26,2026.29,Yes
10682-SATS,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.28,2852.15,No
10683-NWIC,Female,0,Yes,No,42,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.13,2522.48,No
10684-NFUC,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),94.3,1285.80,No
10685-USLK,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.25,638.35,No
10686-HPEJ,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.99,5761.49,Yes
10687-NMLB,Female,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.81,2438.50,Yes
10688-FLPB,Female,0,Yes,No,69,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,67.08,4498.27,No
10689-VIUV,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,92.02,2845.76,Yes
10690-OPIH,Male,0,No,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),100.32,5562.78,No
10691-JNLN,Female,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.83,232.63,No
10692-TSKC,Male,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.17,1179.45,No
10693-LYPZ,Male,0,Yes,No,35,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.21,3142.02,Yes
10694-PIHT,Male,0,No,No,72,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.95,4970.22,Yes
10695-YNHR,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,83.75,4265.25,No
10696-LZYN,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.79,1433.59,No
10697-UCDW,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.41,253.35,No
10698-EXIS,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,21.72,889.94,No
10699-FAHM,Female,0,No,Yes,54,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,62.55,3432.93,No
10700-IWAQ,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.86,1229.07,No
10701-HDBW,Male,0,No,No,28,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.25,1414.86,No
10702-HPKC,Male,0,No,No,41,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),57.78,2356.79,No
10703-DKLF,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.93,1153.20,No
10704-HKKZ,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.63,1929.46,Yes
10705-YJIK,Female,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),92.17,3188.57,Yes
10706-ZZHY,Male,0,No,No,3,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,55.74,172.23,Yes
10707-PSHV,Female,1,No,No,66,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,67.54,4588.69,No
10708-DTHG,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.61,2820.92,No
10709-UUWL,Female,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,97.46,1376.02,No
10710-SMGS,Male,0,No,No,65,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,65.18,4234.36,No
10711-QSVX,Female,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.62,4275.31,Yes
10712-XSZP,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),91.21,4484.66,No
10713-HTXU,Male,0,No,No,68,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.32,4207.87,No
10714-NKSM,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.25,546.40,Yes
10715-FNKU,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.74,1800.86,Yes
10716-HTMM,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.74,911.13,No
10717-MUEU,Male,1,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.31,1665.94,No
10718-LSOE,Female,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.66,1286.00,No
10719-FIYQ,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,105.06,5973.07,Yes
10720-UIAQ,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,94.64,5452.70,No
10721-QTKV,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,83.74,245.21,No
10722-NNLM,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.14,789.35,No
10723-LKNS,Female,1,Yes,Yes,26,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),77.05,2021.89,No
10724-GSRD,Male,1,Yes,No,27,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.67,2316.12,No
10725-SZMN,Female,0,No,No,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.44,4532.80,No
10726-RUPF,Male,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.95,750.09,No
10727-ZPOH,Female,0,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.55,5598.53,No
10728-UZWX,Male,0,No,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),80.38,5395.00,No
10729-PMPB,Female,0,Yes,No,33,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),83.56,2820.61,No
10730-IRLV,Female,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.6,394.66,No
10731-PGHK,Female,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.7,1584.14,No
10732-LJMM,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,73.33,4675.05,No
10733-TANZ,Female,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,101.64,3104.15,Yes
10734-JRTV,Male,0,No,No,15,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,85.84,1284.05,No
10735-YOZO,Male,1,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.18,2478.84,No
10736-HDKP,Male,0,No,No,71,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),66.55,4713.03,No
10737-JRKH,Female,0,No,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),89.0,3426.00,No
10738-PGSF,Female,1,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,68.0,2274.47,No
10739-YRIQ,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.91,718.72,No
10740-LCFK,Male,0,Yes,No,53,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,65.08,3424.92,No
10741-VWYQ,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,75.37,1829.73,Yes
10742-VVLL,Female,0,No,Yes,53,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,73.38,3968.11,Yes
10743-LSLI,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.07,7399.61,Yes
10744-SLYB,Male,0,Yes,No,56,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.5,3951.91,No
10745-OZHI,Female,0,Yes,No,67,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,62.4,4229.95,No
10746-ZUFF,Male,1,Yes,Yes,57,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,81.08,4692.44,No
10747-XNYQ,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,84.89,5139.96,No
10748-CYSH,Female,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.29,290.93,Yes
10749-ZPYO,Female,1,No,No,26,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.79,2023.09,Yes
10750-WTII,Female,0,Yes,Yes,20,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,59.97,1207.94,Yes
10751-SRTP,Female,0,No,Yes,63,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),72.01,4668.08,No
10752-RVAA,Female,0,No,Yes,17,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,66.33,1105.37,No
10753-VUPO,Male,0,No,No,70,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.8,5799.38,No
10754-JRFX,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.19,3272.73,No
10755-BBHK,Male,0,No,No,9,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),105.4,958.57,Yes
10756-GVZY,Female,0,No,No,50,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,72.83,3611.22,No
10757-RVTV,Female,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,80.76,2006.84,No
10758-CAVG,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,93.62,2085.32,Yes
10759-DXWZ,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.4,6936.97,No
10760-OGJW,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.47,5459.68,No
10761-SCCE,Female,0,Yes,No,55,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.63,3921.13,No
10762-JUXW,Female,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,99.77,2358.02,No
10763-BYDC,Female,1,No,No,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,54.04,2544.37,No
10764-GQPL,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.67,2215.62,No
10765-NMQP,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.27,1221.51,No
10766-BXDY,Female,0,No,No,29,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),81.74,2334.08,No
10767-XOJP,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,21.79,942.54,No
10768-DTHS,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,69.37,3758.20,No
10769-NUGC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),58.57,1324.04,No
10770-XOJT,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.21,71.94,No
10771-AGLR,Male,0,Yes,No,7,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.16,415.04,Yes
10772-GBKS,Female,0,No,No,66,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.66,3697.02,No
10773-PLAR,Male,1,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.97,1898.49,Yes
10774-DHJJ,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,88.08,4362.59,No
10775-PEXI,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.02,183.44,Yes
10776-TDEV,Female,1,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.96,1096.27,No
10777-WLSC,Female,0,Yes,Yes,32,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,91.32,2867.96,No
10778-BVTY,Female,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.46,359.17,No
10779-DPFG,Male,0,Yes,No,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.85,1666.94,Yes
10780-CTTV,Male,1,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.14,1748.69,No
10781-WQUN,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.54,7757.26,No
10782-FRRH,Male,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.77,5207.64,No
10783-OULT,Female,0,No,No,15,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.45,1215.47,Yes
10784-FDNJ,Female,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.61,820.84,No
10785-KYUA,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.99,1041.08,No
10786-QNKO,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,76.18,1656.19,No
10787-FNWJ,Male,0,No,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.24,2271.99,No
